,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
  30800,2020-11-01T17:48:08.258+03:00,   0.100E+01,  30800.00,  11.76562
  30900,2020-11-01T17:48:08.278+03:00,   0.100E+01,  30900.00,  11.79688
  31000,2020-11-01T17:48:08.296+03:00,   0.100E+01,  31000.00,  11.82812
  31100,2020-11-01T17:48:08.314+03:00,   0.100E+01,  31100.00,  11.85938
  31200,2020-11-01T17:48:08.333+03:00,   0.100E+01,  31200.00,  11.92188
  31300,2020-11-01T17:48:08.353+03:00,   0.100E+01,  31300.00,  11.95312
  31400,2020-11-01T17:48:08.372+03:00,   0.100E+01,  31400.00,  11.98438
  31500,2020-11-01T17:48:08.391+03:00,   0.100E+01,  31500.00,  12.01562
  31600,2020-11-01T17:48:08.417+03:00,   0.100E+01,  31600.00,  12.04688
  31700,2020-11-01T17:48:08.435+03:00,   0.100E+01,  31700.00,  12.07812
  31800,2020-11-01T17:48:08.455+03:00,   0.100E+01,  31800.00,  12.10938
  31900,2020-11-01T17:48:08.474+03:00,   0.100E+01,  31900.00,  12.17188
  32000,2020-11-01T17:48:08.492+03:00,   0.100E+01,  32000.00,  12.20312
  32100,2020-11-01T17:48:08.512+03:00,   0.100E+01,  32100.00,  12.20312
  32200,2020-11-01T17:48:08.530+03:00,   0.100E+01,  32200.00,  12.23438
  32300,2020-11-01T17:48:08.549+03:00,   0.100E+01,  32300.00,  12.26562
  32400,2020-11-01T17:48:08.568+03:00,   0.100E+01,  32400.00,  12.32812
  32500,2020-11-01T17:48:08.587+03:00,   0.100E+01,  32500.00,  12.35938
  32600,2020-11-01T17:48:08.608+03:00,   0.100E+01,  32600.00,  12.39062
  32700,2020-11-01T17:48:08.627+03:00,   0.100E+01,  32700.00,  12.42188
  32800,2020-11-01T17:48:08.646+03:00,   0.100E+01,  32800.00,  12.48438
  32900,2020-11-01T17:48:08.665+03:00,   0.100E+01,  32900.00,  12.51562
  33000,2020-11-01T17:48:08.684+03:00,   0.100E+01,  33000.00,  12.54688
  33100,2020-11-01T17:48:08.702+03:00,   0.100E+01,  33100.00,  12.57812
  33200,2020-11-01T17:48:08.722+03:00,   0.100E+01,  33200.00,  12.60938
  33300,2020-11-01T17:48:08.741+03:00,   0.100E+01,  33300.00,  12.67188
  33400,2020-11-01T17:48:08.761+03:00,   0.100E+01,  33400.00,  12.70312
  33500,2020-11-01T17:48:08.780+03:00,   0.100E+01,  33500.00,  12.70312
  33600,2020-11-01T17:48:08.798+03:00,   0.100E+01,  33600.00,  12.73438
  33700,2020-11-01T17:48:08.819+03:00,   0.100E+01,  33700.00,  12.79688
  33800,2020-11-01T17:48:08.837+03:00,   0.100E+01,  33800.00,  12.82812
  33900,2020-11-01T17:48:08.857+03:00,   0.100E+01,  33900.00,  12.85938
  34000,2020-11-01T17:48:08.876+03:00,   0.100E+01,  34000.00,  12.89062
  34100,2020-11-01T17:48:08.895+03:00,   0.100E+01,  34100.00,  12.93750
  34200,2020-11-01T17:48:08.913+03:00,   0.100E+01,  34200.00,  12.96875
  34300,2020-11-01T17:48:08.932+03:00,   0.100E+01,  34300.00,  13.00000
  34400,2020-11-01T17:48:08.950+03:00,   0.100E+01,  34400.00,  13.03125
  34500,2020-11-01T17:48:08.968+03:00,   0.100E+01,  34500.00,  13.06250
  34600,2020-11-01T17:48:08.987+03:00,   0.100E+01,  34600.00,  13.09375
  34700,2020-11-01T17:48:09.007+03:00,   0.100E+01,  34700.00,  13.14062
  34800,2020-11-01T17:48:09.025+03:00,   0.100E+01,  34800.00,  13.17188
  34900,2020-11-01T17:48:09.044+03:00,   0.100E+01,  34900.00,  13.20312
  35000,2020-11-01T17:48:09.062+03:00,   0.100E+01,  35000.00,  13.23438
  35100,2020-11-01T17:48:09.080+03:00,   0.100E+01,  35100.00,  13.26562
  35200,2020-11-01T17:48:09.099+03:00,   0.100E+01,  35200.00,  13.32812
  35300,2020-11-01T17:48:09.118+03:00,   0.100E+01,  35300.00,  13.35938
  35400,2020-11-01T17:48:09.136+03:00,   0.100E+01,  35400.00,  13.39062
  35500,2020-11-01T17:48:09.156+03:00,   0.100E+01,  35500.00,  13.42188
  35600,2020-11-01T17:48:09.175+03:00,   0.100E+01,  35600.00,  13.45312
  35700,2020-11-01T17:48:09.192+03:00,   0.100E+01,  35700.00,  13.51562
  35800,2020-11-01T17:48:09.211+03:00,   0.100E+01,  35800.00,  13.54688
  35900,2020-11-01T17:48:09.230+03:00,   0.100E+01,  35900.00,  13.57812
  36000,2020-11-01T17:48:09.249+03:00,   0.100E+01,  36000.00,  13.60938
  36100,2020-11-01T17:48:09.267+03:00,   0.100E+01,  36100.00,  13.64062
  36200,2020-11-01T17:48:09.286+03:00,   0.100E+01,  36200.00,  13.68750
  36300,2020-11-01T17:48:09.305+03:00,   0.100E+01,  36300.00,  13.71875
  36400,2020-11-01T17:48:09.323+03:00,   0.100E+01,  36400.00,  13.75000
  36500,2020-11-01T17:48:09.341+03:00,   0.100E+01,  36500.00,  13.78125
  36600,2020-11-01T17:48:09.361+03:00,   0.100E+01,  36600.00,  13.81250
  36700,2020-11-01T17:48:09.379+03:00,   0.100E+01,  36700.00,  13.84375
  36800,2020-11-01T17:48:09.396+03:00,   0.100E+01,  36800.00,  13.90625
  36900,2020-11-01T17:48:09.415+03:00,   0.100E+01,  36900.00,  13.93750
  37000,2020-11-01T17:48:09.434+03:00,   0.100E+01,  37000.00,  13.96875
  37100,2020-11-01T17:48:09.452+03:00,   0.100E+01,  37100.00,  14.00000
  37200,2020-11-01T17:48:09.471+03:00,   0.100E+01,  37200.00,  14.03125
  37300,2020-11-01T17:48:09.490+03:00,   0.100E+01,  37300.00,  14.09375
  37400,2020-11-01T17:48:09.510+03:00,   0.100E+01,  37400.00,  14.10938
  37500,2020-11-01T17:48:09.529+03:00,   0.100E+01,  37500.00,  14.14062
  37600,2020-11-01T17:48:09.551+03:00,   0.100E+01,  37600.00,  14.20312
  37700,2020-11-01T17:48:09.569+03:00,   0.100E+01,  37700.00,  14.23438
  37800,2020-11-01T17:48:09.588+03:00,   0.100E+01,  37800.00,  14.26562
  37900,2020-11-01T17:48:09.609+03:00,   0.100E+01,  37900.00,  14.29688
  38000,2020-11-01T17:48:09.627+03:00,   0.100E+01,  38000.00,  14.32812
  38100,2020-11-01T17:48:09.645+03:00,   0.100E+01,  38100.00,  14.39062
  38200,2020-11-01T17:48:09.664+03:00,   0.100E+01,  38200.00,  14.42188
  38300,2020-11-01T17:48:09.682+03:00,   0.100E+01,  38300.00,  14.45312
  38400,2020-11-01T17:48:09.700+03:00,   0.100E+01,  38400.00,  14.48438
  38500,2020-11-01T17:48:09.719+03:00,   0.100E+01,  38500.00,  14.51562
  38600,2020-11-01T17:48:09.738+03:00,   0.100E+01,  38600.00,  14.56250
  38700,2020-11-01T17:48:09.757+03:00,   0.100E+01,  38700.00,  14.56250
  38800,2020-11-01T17:48:09.776+03:00,   0.100E+01,  38800.00,  14.57812
  38900,2020-11-01T17:48:09.794+03:00,   0.100E+01,  38900.00,  14.60938
  39000,2020-11-01T17:48:09.813+03:00,   0.100E+01,  39000.00,  14.64062
  39100,2020-11-01T17:48:09.832+03:00,   0.100E+01,  39100.00,  14.70312
  39200,2020-11-01T17:48:09.852+03:00,   0.100E+01,  39200.00,  14.73438
  39300,2020-11-01T17:48:09.870+03:00,   0.100E+01,  39300.00,  14.76562
  39400,2020-11-01T17:48:09.890+03:00,   0.100E+01,  39400.00,  14.79688
  39500,2020-11-01T17:48:09.909+03:00,   0.100E+01,  39500.00,  14.82812
  39600,2020-11-01T17:48:09.927+03:00,   0.100E+01,  39600.00,  14.89062
  39700,2020-11-01T17:48:09.946+03:00,   0.100E+01,  39700.00,  14.92188
  39800,2020-11-01T17:48:09.964+03:00,   0.100E+01,  39800.00,  14.95312
  39900,2020-11-01T17:48:09.983+03:00,   0.100E+01,  39900.00,  14.98438
  40000,2020-11-01T17:48:10.001+03:00,   0.100E+01,  40000.00,  15.01562
  40100,2020-11-01T17:48:10.020+03:00,   0.100E+01,  40100.00,  15.03125
  40200,2020-11-01T17:48:10.040+03:00,   0.100E+01,  40200.00,  15.06250
  40300,2020-11-01T17:48:10.059+03:00,   0.100E+01,  40300.00,  15.09375
  40400,2020-11-01T17:48:10.077+03:00,   0.100E+01,  40400.00,  15.12500
  40500,2020-11-01T17:48:10.095+03:00,   0.100E+01,  40500.00,  15.15625
  40600,2020-11-01T17:48:10.116+03:00,   0.100E+01,  40600.00,  15.20312
  40700,2020-11-01T17:48:10.134+03:00,   0.100E+01,  40700.00,  15.23438
  40800,2020-11-01T17:48:10.154+03:00,   0.100E+01,  40800.00,  15.26562
  40900,2020-11-01T17:48:10.174+03:00,   0.100E+01,  40900.00,  15.29688
  41000,2020-11-01T17:48:10.193+03:00,   0.100E+01,  41000.00,  15.35938
  41100,2020-11-01T17:48:10.211+03:00,   0.100E+01,  41100.00,  15.39062
  41200,2020-11-01T17:48:10.230+03:00,   0.100E+01,  41200.00,  15.42188
  41300,2020-11-01T17:48:10.248+03:00,   0.100E+01,  41300.00,  15.45312
  41400,2020-11-01T17:48:10.266+03:00,   0.100E+01,  41400.00,  15.46875
  41500,2020-11-01T17:48:10.285+03:00,   0.100E+01,  41500.00,  15.50000
  41600,2020-11-01T17:48:10.303+03:00,   0.100E+01,  41600.00,  15.56250
  41700,2020-11-01T17:48:10.322+03:00,   0.100E+01,  41700.00,  15.59375
  41800,2020-11-01T17:48:10.341+03:00,   0.100E+01,  41800.00,  15.62500
  41900,2020-11-01T17:48:10.360+03:00,   0.100E+01,  41900.00,  15.65625
  42000,2020-11-01T17:48:10.378+03:00,   0.100E+01,  42000.00,  15.68750
  42100,2020-11-01T17:48:10.397+03:00,   0.100E+01,  42100.00,  15.75000
  42200,2020-11-01T17:48:10.415+03:00,   0.100E+01,  42200.00,  15.78125
  42300,2020-11-01T17:48:10.434+03:00,   0.100E+01,  42300.00,  15.81250
  42400,2020-11-01T17:48:10.454+03:00,   0.100E+01,  42400.00,  15.84375
  42500,2020-11-01T17:48:10.474+03:00,   0.100E+01,  42500.00,  15.90625
  42600,2020-11-01T17:48:10.491+03:00,   0.100E+01,  42600.00,  15.93750
  42700,2020-11-01T17:48:10.512+03:00,   0.100E+01,  42700.00,  15.93750
  42800,2020-11-01T17:48:10.531+03:00,   0.100E+01,  42800.00,  15.96875
  42900,2020-11-01T17:48:10.550+03:00,   0.100E+01,  42900.00,  16.00000
  43000,2020-11-01T17:48:10.568+03:00,   0.100E+01,  43000.00,  16.06250
  43100,2020-11-01T17:48:10.588+03:00,   0.100E+01,  43100.00,  16.09375
  43200,2020-11-01T17:48:10.609+03:00,   0.100E+01,  43200.00,  16.12500
  43300,2020-11-01T17:48:10.628+03:00,   0.100E+01,  43300.00,  16.15625
  43400,2020-11-01T17:48:10.646+03:00,   0.100E+01,  43400.00,  16.21875
  43500,2020-11-01T17:48:10.665+03:00,   0.100E+01,  43500.00,  16.25000
  43600,2020-11-01T17:48:10.684+03:00,   0.100E+01,  43600.00,  16.28125
  43700,2020-11-01T17:48:10.702+03:00,   0.100E+01,  43700.00,  16.31250
  43800,2020-11-01T17:48:10.723+03:00,   0.100E+01,  43800.00,  16.37500
  43900,2020-11-01T17:48:10.742+03:00,   0.100E+01,  43900.00,  16.37500
  44000,2020-11-01T17:48:10.761+03:00,   0.100E+01,  44000.00,  16.39062
  44100,2020-11-01T17:48:10.780+03:00,   0.100E+01,  44100.00,  16.42188
  44200,2020-11-01T17:48:10.799+03:00,   0.100E+01,  44200.00,  16.45312
  44300,2020-11-01T17:48:10.818+03:00,   0.100E+01,  44300.00,  16.51562
  44400,2020-11-01T17:48:10.838+03:00,   0.100E+01,  44400.00,  16.54688
  44500,2020-11-01T17:48:10.857+03:00,   0.100E+01,  44500.00,  16.57812
  44600,2020-11-01T17:48:10.877+03:00,   0.100E+01,  44600.00,  16.60938
  44700,2020-11-01T17:48:10.895+03:00,   0.100E+01,  44700.00,  16.67188
  44800,2020-11-01T17:48:10.914+03:00,   0.100E+01,  44800.00,  16.70312
  44900,2020-11-01T17:48:10.933+03:00,   0.100E+01,  44900.00,  16.73438
  45000,2020-11-01T17:48:10.952+03:00,   0.100E+01,  45000.00,  16.76562
  45100,2020-11-01T17:48:10.972+03:00,   0.100E+01,  45100.00,  16.79688
  45200,2020-11-01T17:48:10.991+03:00,   0.100E+01,  45200.00,  16.82812
  45300,2020-11-01T17:48:11.011+03:00,   0.100E+01,  45300.00,  16.82812
  45400,2020-11-01T17:48:11.029+03:00,   0.100E+01,  45400.00,  16.85938
  45500,2020-11-01T17:48:11.049+03:00,   0.100E+01,  45500.00,  16.89062
  45600,2020-11-01T17:48:11.067+03:00,   0.100E+01,  45600.00,  16.95312
  45700,2020-11-01T17:48:11.087+03:00,   0.100E+01,  45700.00,  16.98438
  45800,2020-11-01T17:48:11.109+03:00,   0.100E+01,  45800.00,  17.01562
  45900,2020-11-01T17:48:11.127+03:00,   0.100E+01,  45900.00,  17.04688
  46000,2020-11-01T17:48:11.147+03:00,   0.100E+01,  46000.00,  17.10938
  46100,2020-11-01T17:48:11.165+03:00,   0.100E+01,  46100.00,  17.14062
  46200,2020-11-01T17:48:11.185+03:00,   0.100E+01,  46200.00,  17.17188
  46300,2020-11-01T17:48:11.203+03:00,   0.100E+01,  46300.00,  17.20312
  46400,2020-11-01T17:48:11.223+03:00,   0.100E+01,  46400.00,  17.26562
  46500,2020-11-01T17:48:11.242+03:00,   0.100E+01,  46500.00,  17.26562
  46600,2020-11-01T17:48:11.261+03:00,   0.100E+01,  46600.00,  17.29688
  46700,2020-11-01T17:48:11.279+03:00,   0.100E+01,  46700.00,  17.32812
  46800,2020-11-01T17:48:11.297+03:00,   0.100E+01,  46800.00,  17.35938
  46900,2020-11-01T17:48:11.321+03:00,   0.100E+01,  46900.00,  17.40625
  47000,2020-11-01T17:48:11.339+03:00,   0.100E+01,  47000.00,  17.43750
  47100,2020-11-01T17:48:11.357+03:00,   0.100E+01,  47100.00,  17.46875
  47200,2020-11-01T17:48:11.377+03:00,   0.100E+01,  47200.00,  17.50000
  47300,2020-11-01T17:48:11.403+03:00,   0.100E+01,  47300.00,  17.53125
  47400,2020-11-01T17:48:11.425+03:00,   0.100E+01,  47400.00,  17.56250
  47500,2020-11-01T17:48:11.445+03:00,   0.100E+01,  47500.00,  17.59375
  47600,2020-11-01T17:48:11.465+03:00,   0.100E+01,  47600.00,  17.62500
  47700,2020-11-01T17:48:11.485+03:00,   0.100E+01,  47700.00,  17.65625
  47800,2020-11-01T17:48:11.506+03:00,   0.100E+01,  47800.00,  17.68750
  47900,2020-11-01T17:48:11.526+03:00,   0.100E+01,  47900.00,  17.70312
  48000,2020-11-01T17:48:11.545+03:00,   0.100E+01,  48000.00,  17.73438
  48100,2020-11-01T17:48:11.564+03:00,   0.100E+01,  48100.00,  17.76562
  48200,2020-11-01T17:48:11.582+03:00,   0.100E+01,  48200.00,  17.82812
  48300,2020-11-01T17:48:11.617+03:00,   0.100E+01,  48300.00,  17.84375
  48400,2020-11-01T17:48:11.640+03:00,   0.100E+01,  48400.00,  17.87500
  48500,2020-11-01T17:48:11.660+03:00,   0.100E+01,  48500.00,  17.93750
  48600,2020-11-01T17:48:11.681+03:00,   0.100E+01,  48600.00,  17.96875
  48700,2020-11-01T17:48:11.702+03:00,   0.100E+01,  48700.00,  18.00000
  48800,2020-11-01T17:48:11.723+03:00,   0.100E+01,  48800.00,  18.06250
  48900,2020-11-01T17:48:11.743+03:00,   0.100E+01,  48900.00,  18.09375
  49000,2020-11-01T17:48:11.763+03:00,   0.100E+01,  49000.00,  18.09375
  49100,2020-11-01T17:48:11.783+03:00,   0.100E+01,  49100.00,  18.12500
  49200,2020-11-01T17:48:11.805+03:00,   0.100E+01,  49200.00,  18.18750
  49300,2020-11-01T17:48:11.828+03:00,   0.100E+01,  49300.00,  18.21875
  49400,2020-11-01T17:48:11.848+03:00,   0.100E+01,  49400.00,  18.28125
  49500,2020-11-01T17:48:11.869+03:00,   0.100E+01,  49500.00,  18.31250
  49600,2020-11-01T17:48:11.891+03:00,   0.100E+01,  49600.00,  18.34375
  49700,2020-11-01T17:48:11.911+03:00,   0.100E+01,  49700.00,  18.40625
  49800,2020-11-01T17:48:11.931+03:00,   0.100E+01,  49800.00,  18.43750
  49900,2020-11-01T17:48:11.949+03:00,   0.100E+01,  49900.00,  18.45312
  50000,2020-11-01T17:48:11.968+03:00,   0.100E+01,  50000.00,  18.48438
  50100,2020-11-01T17:48:11.990+03:00,   0.100E+01,  50100.00,  18.53125
  50200,2020-11-01T17:48:12.011+03:00,   0.100E+01,  50200.00,  18.53125
  50300,2020-11-01T17:48:12.031+03:00,   0.100E+01,  50300.00,  18.56250
  50400,2020-11-01T17:48:12.050+03:00,   0.100E+01,  50400.00,  18.59375
  50500,2020-11-01T17:48:12.070+03:00,   0.100E+01,  50500.00,  18.65625
  50600,2020-11-01T17:48:12.091+03:00,   0.100E+01,  50600.00,  18.68750
  50700,2020-11-01T17:48:12.111+03:00,   0.100E+01,  50700.00,  18.71875
  50800,2020-11-01T17:48:12.133+03:00,   0.100E+01,  50800.00,  18.76562
  50900,2020-11-01T17:48:12.153+03:00,   0.100E+01,  50900.00,  18.79688
  51000,2020-11-01T17:48:12.175+03:00,   0.100E+01,  51000.00,  18.82812
  51100,2020-11-01T17:48:12.195+03:00,   0.100E+01,  51100.00,  18.87500
  51200,2020-11-01T17:48:12.215+03:00,   0.100E+01,  51200.00,  18.90625
  51300,2020-11-01T17:48:12.236+03:00,   0.100E+01,  51300.00,  18.93750
  51400,2020-11-01T17:48:12.259+03:00,   0.100E+01,  51400.00,  18.98438
  51500,2020-11-01T17:48:12.279+03:00,   0.100E+01,  51500.00,  19.01562
  51600,2020-11-01T17:48:12.298+03:00,   0.100E+01,  51600.00,  19.04688
  51700,2020-11-01T17:48:12.316+03:00,   0.100E+01,  51700.00,  19.07812
  51800,2020-11-01T17:48:12.334+03:00,   0.100E+01,  51800.00,  19.14062
  51900,2020-11-01T17:48:12.354+03:00,   0.100E+01,  51900.00,  19.17188
  52000,2020-11-01T17:48:12.374+03:00,   0.100E+01,  52000.00,  19.20312
  52100,2020-11-01T17:48:12.392+03:00,   0.100E+01,  52100.00,  19.23438
  52200,2020-11-01T17:48:12.411+03:00,   0.100E+01,  52200.00,  19.29688
  52300,2020-11-01T17:48:12.430+03:00,   0.100E+01,  52300.00,  19.32812
  52400,2020-11-01T17:48:12.448+03:00,   0.100E+01,  52400.00,  19.35938
  52500,2020-11-01T17:48:12.466+03:00,   0.100E+01,  52500.00,  19.39062
  52600,2020-11-01T17:48:12.484+03:00,   0.100E+01,  52600.00,  19.42188
  52700,2020-11-01T17:48:12.503+03:00,   0.100E+01,  52700.00,  19.45312
  52800,2020-11-01T17:48:12.523+03:00,   0.100E+01,  52800.00,  19.48438
  52900,2020-11-01T17:48:12.541+03:00,   0.100E+01,  52900.00,  19.51562
  53000,2020-11-01T17:48:12.560+03:00,   0.100E+01,  53000.00,  19.54688
  53100,2020-11-01T17:48:12.579+03:00,   0.100E+01,  53100.00,  19.57812
  53200,2020-11-01T17:48:12.598+03:00,   0.100E+01,  53200.00,  19.64062
  53300,2020-11-01T17:48:12.623+03:00,   0.100E+01,  53300.00,  19.65625
  53400,2020-11-01T17:48:12.642+03:00,   0.100E+01,  53400.00,  19.68750
  53500,2020-11-01T17:48:12.662+03:00,   0.100E+01,  53500.00,  19.75000
  53600,2020-11-01T17:48:12.681+03:00,   0.100E+01,  53600.00,  19.78125
  53700,2020-11-01T17:48:12.700+03:00,   0.100E+01,  53700.00,  19.81250
  53800,2020-11-01T17:48:12.723+03:00,   0.100E+01,  53800.00,  19.85938
  53900,2020-11-01T17:48:12.741+03:00,   0.100E+01,  53900.00,  19.89062
  54000,2020-11-01T17:48:12.763+03:00,   0.100E+01,  54000.00,  19.89062
  54100,2020-11-01T17:48:12.782+03:00,   0.100E+01,  54100.00,  19.92188
  54200,2020-11-01T17:48:12.800+03:00,   0.100E+01,  54200.00,  19.95312
  54300,2020-11-01T17:48:12.819+03:00,   0.100E+01,  54300.00,  20.01562
  54400,2020-11-01T17:48:12.838+03:00,   0.100E+01,  54400.00,  20.04688
  54500,2020-11-01T17:48:12.858+03:00,   0.100E+01,  54500.00,  20.07812
  54600,2020-11-01T17:48:12.876+03:00,   0.100E+01,  54600.00,  20.10938
  54700,2020-11-01T17:48:12.894+03:00,   0.100E+01,  54700.00,  20.14062
  54800,2020-11-01T17:48:12.913+03:00,   0.100E+01,  54800.00,  20.20312
  54900,2020-11-01T17:48:12.932+03:00,   0.100E+01,  54900.00,  20.23438
  55000,2020-11-01T17:48:12.950+03:00,   0.100E+01,  55000.00,  20.26562
  55100,2020-11-01T17:48:12.969+03:00,   0.100E+01,  55100.00,  20.29688
  55200,2020-11-01T17:48:12.988+03:00,   0.100E+01,  55200.00,  20.32812
  55300,2020-11-01T17:48:13.007+03:00,   0.100E+01,  55300.00,  20.39062
  55400,2020-11-01T17:48:13.026+03:00,   0.100E+01,  55400.00,  20.42188
  55500,2020-11-01T17:48:13.044+03:00,   0.100E+01,  55500.00,  20.45312
  55600,2020-11-01T17:48:13.063+03:00,   0.100E+01,  55600.00,  20.48438
  55700,2020-11-01T17:48:13.082+03:00,   0.100E+01,  55700.00,  20.51562
  55800,2020-11-01T17:48:13.101+03:00,   0.100E+01,  55800.00,  20.57812
  55900,2020-11-01T17:48:13.120+03:00,   0.100E+01,  55900.00,  20.60938
  56000,2020-11-01T17:48:13.140+03:00,   0.100E+01,  56000.00,  20.64062
  56100,2020-11-01T17:48:13.159+03:00,   0.100E+01,  56100.00,  20.67188
  56200,2020-11-01T17:48:13.177+03:00,   0.100E+01,  56200.00,  20.73438
  56300,2020-11-01T17:48:13.195+03:00,   0.100E+01,  56300.00,  20.76562
  56400,2020-11-01T17:48:13.214+03:00,   0.100E+01,  56400.00,  20.79688
  56500,2020-11-01T17:48:13.233+03:00,   0.100E+01,  56500.00,  20.82812
  56600,2020-11-01T17:48:13.251+03:00,   0.100E+01,  56600.00,  20.82812
  56700,2020-11-01T17:48:13.269+03:00,   0.100E+01,  56700.00,  20.85938
  56800,2020-11-01T17:48:13.290+03:00,   0.100E+01,  56800.00,  20.92188
  56900,2020-11-01T17:48:13.307+03:00,   0.100E+01,  56900.00,  20.95312
  57000,2020-11-01T17:48:13.326+03:00,   0.100E+01,  57000.00,  20.98438
  57100,2020-11-01T17:48:13.345+03:00,   0.100E+01,  57100.00,  21.01562
  57200,2020-11-01T17:48:13.364+03:00,   0.100E+01,  57200.00,  21.07812
  57300,2020-11-01T17:48:13.382+03:00,   0.100E+01,  57300.00,  21.10938
  57400,2020-11-01T17:48:13.400+03:00,   0.100E+01,  57400.00,  21.14062
  57500,2020-11-01T17:48:13.419+03:00,   0.100E+01,  57500.00,  21.17188
  57600,2020-11-01T17:48:13.439+03:00,   0.100E+01,  57600.00,  21.20312
  57700,2020-11-01T17:48:13.460+03:00,   0.100E+01,  57700.00,  21.23438
  57800,2020-11-01T17:48:13.479+03:00,   0.100E+01,  57800.00,  21.26562
  57900,2020-11-01T17:48:13.497+03:00,   0.100E+01,  57900.00,  21.28125
  58000,2020-11-01T17:48:13.516+03:00,   0.100E+01,  58000.00,  21.29688
  58100,2020-11-01T17:48:13.535+03:00,   0.100E+01,  58100.00,  21.35938
  58200,2020-11-01T17:48:13.554+03:00,   0.100E+01,  58200.00,  21.39062
  58300,2020-11-01T17:48:13.573+03:00,   0.100E+01,  58300.00,  21.42188
  58400,2020-11-01T17:48:13.592+03:00,   0.100E+01,  58400.00,  21.45312
  58500,2020-11-01T17:48:13.612+03:00,   0.100E+01,  58500.00,  21.48438
  58600,2020-11-01T17:48:13.632+03:00,   0.100E+01,  58600.00,  21.54688
  58700,2020-11-01T17:48:13.649+03:00,   0.100E+01,  58700.00,  21.57812
  58800,2020-11-01T17:48:13.668+03:00,   0.100E+01,  58800.00,  21.60938
  58900,2020-11-01T17:48:13.687+03:00,   0.100E+01,  58900.00,  21.64062
  59000,2020-11-01T17:48:13.707+03:00,   0.100E+01,  59000.00,  21.67188
  59100,2020-11-01T17:48:13.727+03:00,   0.100E+01,  59100.00,  21.73438
  59200,2020-11-01T17:48:13.745+03:00,   0.100E+01,  59200.00,  21.76562
  59300,2020-11-01T17:48:13.765+03:00,   0.100E+01,  59300.00,  21.79688
  59400,2020-11-01T17:48:13.783+03:00,   0.100E+01,  59400.00,  21.82812
  59500,2020-11-01T17:48:13.802+03:00,   0.100E+01,  59500.00,  21.89062
  59600,2020-11-01T17:48:13.821+03:00,   0.100E+01,  59600.00,  21.92188
  59700,2020-11-01T17:48:13.839+03:00,   0.100E+01,  59700.00,  21.95312
  59800,2020-11-01T17:48:13.860+03:00,   0.100E+01,  59800.00,  21.98438
